id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;card_on_dark_web
5179;1098;Visa;Credit;4,37457E+15;out/20;674;YES;1;$10000;out/09;2010;No
2424;554;Visa;Debit (Prepaid);4,35601E+15;jul/20;139;YES;2;$56;abr/01;2011;No
2308;554;Visa;Debit;4,43965E+15;jan/21;327;YES;2;$27376;mar/12;2012;No
6070;554;Mastercard;Debit;5,14069E+15;jul/19;960;YES;2;$32676;dez/12;2012;No
3912;554;Visa;Debit;4,09659E+15;abr/21;856;NO;1;$25658;jul/09;2009;No
4275;554;Visa;Credit;4,7963E+15;mai/18;852;NO;2;$22800;ago/08;2011;No
1659;596;Mastercard;Credit;5,61092E+15;jun/23;951;YES;2;$10700;fev/20;2020;No
2753;596;Visa;Credit;4,73377E+15;fev/21;556;YES;2;$5100;abr/15;2015;No
1925;596;Visa;Credit;4,52044E+15;jan/22;108;NO;1;$7200;fev/20;2020;No
5985;170;Visa;Debit;4,09874E+15;mar/20;894;YES;1;$16740;dez/09;2011;No
866;170;Visa;Debit;4,71176E+15;fev/20;378;YES;1;$13841;jan/20;2020;No
4841;170;Visa;Debit;4,96992E+15;dez/22;881;YES;1;$15638;set/12;2012;No
3340;170;Amex;Credit;3,32512E+14;mai/22;728;YES;1;$11400;jun/07;2007;No
1344;794;Mastercard;Debit;5,51178E+15;set/22;876;YES;1;$12501;fev/14;2014;No
4432;794;Mastercard;Debit (Prepaid);5,87287E+15;jan/23;582;YES;1;$71;ago/14;2014;No
3430;794;Mastercard;Debit;5,79417E+15;jan/11;465;YES;2;$11164;jun/09;2010;No
4306;1697;Visa;Debit;4,04891E+15;set/21;463;YES;2;$8365;ago/09;2009;No
3023;1697;Visa;Debit;4,11048E+15;dez/21;951;YES;2;$17104;mai/09;2010;No
1101;1697;Amex;Credit;3,38367E+14;dez/13;279;YES;1;$2100;fev/07;2009;No
73;1697;Mastercard;Debit;5,68383E+15;abr/06;884;YES;1;$13634;jan/05;2011;No
2746;1697;Mastercard;Debit (Prepaid);5,8031E+15;set/20;930;YES;1;$63;abr/15;2015;No
3295;1697;Mastercard;Debit;5,86833E+15;jan/23;32;YES;2;$18721;jun/05;2009;No
3268;573;Amex;Credit;3,50866E+14;set/23;265;YES;2;$3400;jun/04;2008;No
1660;1715;Mastercard;Debit;5,72962E+15;nov/21;320;NO;1;$6824;fev/20;2020;No
1926;1607;Visa;Credit;4,62021E+15;out/22;406;YES;1;$20700;fev/20;2020;No
2891;1026;Visa;Credit;4,68329E+15;mai/18;517;NO;1;$6200;mai/05;2013;No
983;1026;Visa;Debit (Prepaid);4,76666E+15;abr/21;545;YES;2;$31;fev/00;2014;No
5398;1026;Visa;Credit;4,27471E+15;ago/21;743;YES;1;$1000;nov/03;2009;No
2870;1026;Visa;Debit (Prepaid);4,22616E+15;out/23;756;YES;2;$77;mai/04;2007;No
622;1892;Mastercard;Debit (Prepaid);5,11956E+15;jun/23;883;YES;2;$31;jan/20;2020;No
867;1892;Visa;Debit;4,91345E+15;jun/20;688;YES;1;$318;jan/20;2020;No
1927;402;Visa;Debit;4,94657E+15;abr/23;686;NO;1;$20709;fev/20;2020;No
2536;402;Mastercard;Debit;5,33208E+15;out/22;561;YES;2;$20230;abr/07;2010;No
2698;402;Mastercard;Debit;5,29924E+15;out/23;876;YES;2;$14749;abr/12;2012;No
970;1628;Mastercard;Debit;5,85507E+15;set/22;238;YES;3;$9171;fev/99;2005;No
6082;1628;Amex;Credit;3,25451E+14;mai/18;496;YES;2;$17400;dez/13;2013;No
3349;553;Mastercard;Debit;5,82139E+15;out/23;652;NO;2;$14475;jun/07;2009;No
1114;1551;Mastercard;Debit;5,2304E+15;dez/20;954;YES;2;$15967;fev/07;2009;No
2389;1551;Visa;Debit;4,90155E+15;ago/24;325;YES;1;$12250;mar/19;2019;No
5590;1551;Visa;Debit (Prepaid);4,84186E+15;abr/24;875;YES;2;$63;nov/09;2009;No
2537;1551;Mastercard;Debit (Prepaid);5,93801E+15;ago/23;234;YES;2;$66;abr/07;2010;No
2988;1551;Visa;Credit;4,71939E+15;set/22;503;YES;1;$8500;mai/08;2014;No
4001;1672;Mastercard;Debit (Prepaid);5,78414E+15;jan/24;653;NO;1;$65;jul/12;2012;No
1451;1672;Discover;Credit;6,83923E+15;fev/20;968;YES;2;$16100;fev/20;2020;No
623;1672;Mastercard;Debit;5,83707E+15;dez/20;507;YES;1;$3313;jan/20;2020;No
868;426;Visa;Credit;4,94578E+15;jan/20;709;YES;1;$10400;jan/20;2020;No
1661;426;Mastercard;Debit;5,84887E+15;jun/21;553;NO;2;$2117;fev/20;2020;No
869;426;Visa;Debit;4,80897E+15;fev/20;997;YES;1;$11265;jan/20;2020;No
624;426;Mastercard;Debit;5,71819E+15;fev/21;385;YES;3;$5618;jan/20;2020;No
5184;1135;Amex;Credit;3,76535E+14;jun/22;382;YES;2;$20800;out/10;2013;No
1419;1135;Amex;Credit;3,3538E+14;nov/20;42;YES;3;$11700;fev/20;2020;No
870;1135;Visa;Debit;4,57312E+15;jun/22;178;YES;1;$33028;jan/20;2020;No
6093;1135;Visa;Debit;4,70389E+15;abr/24;233;YES;1;$19830;dez/13;2013;No
4037;1135;Mastercard;Debit;5,66375E+15;fev/19;176;YES;1;$22482;jul/15;2015;No
4977;1135;Visa;Credit;4,0189E+15;ago/23;755;YES;1;$22400;out/02;2010;No
3081;1135;Visa;Debit (Prepaid);4,85029E+15;out/24;123;YES;1;$62;mai/10;2012;No
3809;1420;Mastercard;Debit;5,50611E+15;jan/08;72;YES;2;$27723;jul/07;2010;No
4258;1420;Mastercard;Credit;5,54283E+15;mar/23;210;NO;1;$31800;ago/08;2012;No
1180;1420;Mastercard;Debit;5,38368E+15;mar/18;931;YES;1;$16028;fev/09;2009;No
3676;1420;Mastercard;Debit;5,08576E+15;jan/21;35;YES;2;$25411;jul/02;2013;No
337;1589;Visa;Debit;4,93972E+15;out/23;395;NO;1;$11912;jan/14;2014;No
4913;1589;Mastercard;Debit;5,17454E+15;dez/24;473;YES;2;$13064;set/17;2017;No
5306;1589;Mastercard;Debit;5,69399E+15;out/16;390;YES;2;$8912;out/15;2015;No
1149;1002;Mastercard;Debit;5,60958E+15;jan/20;292;YES;2;$15962;fev/08;2013;No
1069;1411;Visa;Credit;4,04825E+15;nov/20;440;YES;1;$18200;fev/05;2014;No
3778;1411;Mastercard;Debit;5,11984E+15;ago/16;162;YES;2;$3450;jul/06;2014;No
4700;1411;Visa;Debit;4,69865E+15;mai/21;88;YES;1;$3450;set/08;2016;No
5761;1411;Mastercard;Debit;5,63114E+15;nov/23;370;YES;1;$39598;dez/99;2006;No
1368;1654;Mastercard;Debit;5,04143E+15;jan/22;748;YES;1;$36502;fev/16;2016;No
2915;1654;Visa;Credit;4,75792E+15;out/23;921;YES;1;$14900;mai/06;2014;No
5257;1654;Mastercard;Credit;5,87167E+15;set/20;698;YES;1;$11800;out/12;2012;No
1200;1654;Amex;Credit;3,33081E+14;jun/24;480;YES;1;$14000;fev/10;2012;No
4276;1654;Visa;Credit;4,8974E+15;mai/22;951;YES;2;$16000;ago/08;2009;No
2189;1330;Mastercard;Debit;5,07516E+15;out/22;30;YES;2;$32557;mar/08;2008;No
6045;1330;Mastercard;Debit;5,47144E+15;fev/21;537;NO;1;$21820;dez/11;2011;No
4579;1330;Mastercard;Debit;5,72806E+15;jun/24;992;YES;2;$14448;set/05;2011;No
5123;790;Mastercard;Debit;5,11299E+15;ago/22;62;YES;2;$19038;out/08;2010;No
3350;790;Mastercard;Debit;5,42297E+15;mar/12;803;YES;1;$23632;jun/07;2009;No
3275;552;Mastercard;Debit;5,11591E+15;dez/22;219;YES;2;$18627;jun/04;2010;No
3641;139;Mastercard;Debit (Prepaid);5,02709E+15;ago/21;52;YES;1;$86;jun/19;2019;No
5705;139;Visa;Debit;4,94057E+15;dez/14;702;YES;1;$18944;nov/14;2014;No
87;139;Visa;Debit;4,27646E+15;ago/22;264;YES;1;$20962;jan/05;2011;No
3276;139;Mastercard;Debit (Prepaid);5,27131E+15;fev/16;888;YES;1;$86;jun/04;2006;No
6104;1280;Amex;Credit;3,60425E+14;out/21;352;NO;2;$6000;dez/15;2015;No
3604;883;Amex;Credit;3,64279E+14;fev/20;191;YES;1;$12500;jun/16;2016;No
5302;359;Amex;Credit;3,64647E+14;abr/20;223;YES;1;$17200;out/15;2015;No
2331;359;Mastercard;Debit;5,01258E+15;jan/15;411;YES;1;$31163;mar/14;2014;No
3567;359;Mastercard;Debit (Prepaid);5,3172E+15;mai/24;412;YES;1;$59;jun/13;2013;No
2489;359;Mastercard;Credit;5,75708E+15;jun/24;544;NO;1;$13500;abr/05;2009;No
3024;1921;Visa;Credit;4,29753E+15;mai/22;49;YES;2;$8900;mai/09;2010;No
3810;1921;Mastercard;Credit;5,4544E+15;dez/24;360;YES;1;$2900;jul/07;2012;No
1181;1921;Mastercard;Debit (Prepaid);5,40364E+15;abr/20;283;YES;2;$89;fev/09;2009;No
5137;651;Visa;Credit;4,57824E+15;set/23;285;YES;2;$5200;out/08;2009;No
5570;557;Mastercard;Debit;5,75501E+15;abr/22;497;YES;2;$6090;nov/09;2011;No
338;1071;Visa;Debit;4,17764E+15;nov/20;393;YES;1;$31072;jan/14;2014;No
1420;1071;Amex;Credit;3,26436E+14;jun/23;879;YES;2;$11200;fev/20;2020;No
1662;1071;Mastercard;Debit (Prepaid);5,79988E+15;fev/20;466;YES;1;$38;fev/20;2020;No
74;1175;Mastercard;Debit;5,47944E+15;nov/10;248;YES;2;$10670;jan/05;2009;No
5067;1175;Visa;Credit;4,50323E+15;fev/24;728;YES;2;$5900;out/06;2014;No
4904;1175;Amex;Credit;3,54026E+14;set/17;67;YES;2;$7600;set/17;2017;No
5341;1175;Mastercard;Debit (Prepaid);5,11797E+15;mai/22;969;YES;1;$95;out/19;2019;No
2132;1175;Visa;Credit;4,90983E+15;abr/23;264;NO;1;$5100;mar/06;2006;No
4627;1175;Visa;Debit;4,70812E+15;dez/20;26;YES;1;$1753;set/06;2012;No
116;1175;Visa;Debit;4,88755E+15;mar/24;281;YES;2;$8427;jan/06;2014;No
5914;1936;Visa;Debit;4,65322E+15;set/14;624;YES;1;$27006;dez/07;2007;No
3006;1936;Mastercard;Debit;5,4542E+15;ago/23;161;YES;1;$34348;mai/09;2010;No
5531;1936;Mastercard;Debit;5,27888E+15;dez/08;948;YES;1;$25659;nov/08;2011;No
2264;1936;Visa;Credit;4,84465E+15;ago/20;174;YES;2;$14500;mar/10;2010;No
5551;1936;Visa;Credit;4,34399E+15;set/24;81;YES;1;$16400;nov/08;2008;No
3825;182;Visa;Debit;4,16685E+15;set/20;285;YES;2;$9418;jul/07;2007;No
980;182;Mastercard;Debit;5,0212E+15;jul/00;818;YES;1;$20677;fev/00;2011;No
5532;468;Mastercard;Debit;5,40792E+15;ago/21;69;YES;1;$21900;nov/08;2011;No
4705;468;Amex;Credit;3,38642E+14;ago/24;678;NO;2;$13100;set/09;2009;No
3450;1651;Visa;Credit;4,27401E+15;jun/22;289;YES;2;$25400;jun/09;2012;No
4181;1651;Mastercard;Debit;5,09275E+15;fev/11;356;YES;2;$21177;ago/06;2007;No
1663;1714;Mastercard;Credit;5,12147E+15;jun/22;529;YES;1;$20700;fev/20;2020;No
1421;1714;Amex;Credit;3,10441E+14;abr/24;394;YES;2;$12600;fev/20;2020;No
5533;1839;Mastercard;Debit;5,96011E+15;dez/08;880;NO;2;$15122;nov/08;2010;No
339;1585;Visa;Debit;4,91508E+15;ago/23;63;NO;1;$14708;jan/14;2014;No
2721;1585;Visa;Debit;4,53513E+15;mar/22;877;YES;2;$19197;abr/13;2013;No
6103;1585;Mastercard;Debit;5,32599E+15;abr/22;617;YES;1;$14830;dez/14;2014;No
4498;1245;Mastercard;Debit;5,70969E+15;out/21;320;YES;1;$6631;set/99;2012;No
6008;1245;Mastercard;Debit;5,77487E+15;ago/24;550;YES;1;$13910;dez/10;2016;No
4873;1245;Mastercard;Credit;5,35214E+15;mai/24;190;YES;2;$6900;set/14;2014;No
5347;1245;Mastercard;Debit;5,15222E+15;out/20;628;YES;1;$19955;nov/94;2007;No
5675;1245;Mastercard;Debit (Prepaid);5,31832E+15;ago/24;577;YES;2;$66;nov/12;2012;No
3451;1245;Visa;Credit;4,11088E+15;abr/24;317;YES;1;$9900;jun/09;2009;No
4759;732;Discover;Credit;6,4578E+15;jan/12;285;YES;1;$9200;set/10;2010;No
5200;732;Mastercard;Debit;5,81073E+15;mai/22;279;YES;1;$9420;out/10;2012;No
1115;732;Mastercard;Debit (Prepaid);5,4865E+15;mai/21;264;NO;2;$49;fev/07;2011;No
5948;732;Visa;Debit;4,02327E+15;abr/20;32;YES;2;$18535;dez/08;2008;No
5220;732;Visa;Debit;4,44232E+15;set/23;130;YES;1;$10104;out/10;2015;No
46;732;Visa;Debit (Prepaid);4,82097E+15;nov/22;662;YES;2;$63;jan/03;2010;No
625;342;Mastercard;Debit;5,5508E+15;set/22;862;YES;1;$61407;jan/20;2020;No
2303;476;Mastercard;Credit;5,18773E+15;dez/14;87;YES;3;$10100;mar/12;2012;No
1070;476;Visa;Debit;4,3858E+15;jun/24;806;YES;2;$31535;fev/05;2009;No
5684;476;Mastercard;Debit;5,53171E+15;ago/15;158;YES;1;$21282;nov/13;2013;No
2666;164;Visa;Credit;4,14175E+15;mar/22;11;YES;1;$5100;abr/10;2011;No
3210;164;Mastercard;Debit;5,22018E+15;fev/20;680;YES;1;$14103;jun/99;2008;No
3748;164;Visa;Debit;4,98449E+15;jul/22;688;YES;2;$21847;jul/05;2011;No
5272;164;Mastercard;Debit;5,17515E+15;set/20;502;YES;1;$28425;out/13;2013;No
871;539;Visa;Debit;4,23603E+15;fev/20;721;YES;1;$4087;jan/20;2020;No
3648;40;Amex;Credit;3,89912E+14;set/23;269;YES;2;$8200;jul/98;2011;No
2437;40;Visa;Debit;4,29951E+15;set/21;579;YES;2;$1462;abr/02;2013;No
1289;40;Visa;Debit (Prepaid);4,56931E+15;jul/21;990;YES;2;$58;fev/11;2011;No
2011;40;Mastercard;Debit;5,48834E+15;mar/11;880;YES;2;$142;mar/99;2014;No
4400;1;Visa;Debit;4,84349E+15;jan/17;625;YES;1;$18105;ago/12;2012;No
3682;1;Visa;Credit;4,41751E+15;abr/14;84;YES;1;$10900;jul/02;2013;No
4652;1;Visa;Credit;4,41992E+15;dez/21;1;NO;1;$12800;set/07;2011;No
288;272;Visa;Debit;4,05805E+15;mar/20;102;YES;1;$2670;jan/11;2011;No
3120;272;Mastercard;Credit;5,8735E+15;out/18;162;YES;2;$14700;mai/12;2012;No
626;272;Mastercard;Debit (Prepaid);5,80814E+15;jul/23;131;YES;1;$100;jan/20;2020;No
627;521;Mastercard;Debit;5,35171E+15;dez/21;895;YES;2;$1680;jan/20;2020;No
4890;988;Visa;Debit;4,57414E+15;ago/16;627;YES;1;$18579;set/15;2015;No
3935;988;Mastercard;Credit;5,5956E+15;set/21;15;YES;1;$13200;jul/10;2010;No
1422;988;Amex;Credit;3,81187E+14;abr/23;440;YES;2;$1900;fev/20;2020;No
4384;988;Visa;Credit;4,84447E+15;jul/24;601;YES;2;$17100;ago/11;2011;No
3158;660;Visa;Debit;4,52254E+15;out/15;832;NO;1;$16820;mai/14;2014;No
5185;660;Amex;Credit;3,40489E+14;fev/22;91;YES;1;$12000;out/10;2014;No
2343;1381;Mastercard;Debit;5,93615E+15;out/18;616;YES;1;$21357;mar/15;2015;No
3738;1381;Mastercard;Debit;5,3829E+15;nov/22;543;YES;1;$22964;jul/05;2011;No
628;1381;Mastercard;Debit;5,06383E+15;dez/24;954;YES;1;$16769;jan/20;2020;No
5635;1381;Visa;Credit;4,67702E+15;jun/16;438;YES;1;$10100;nov/10;2010;No
2722;184;Visa;Debit;4,26607E+15;dez/24;345;YES;1;$20773;abr/13;2013;No
2475;184;Amex;Credit;3,37715E+14;jan/22;540;YES;1;$15300;abr/05;2012;No
3936;184;Mastercard;Debit;5,75806E+15;jan/23;365;YES;2;$11160;jul/10;2010;No
3211;184;Mastercard;Debit (Prepaid);5,27986E+15;dez/22;265;YES;2;$110;jun/99;2017;No
4800;184;Visa;Debit;4,76241E+15;jun/24;115;YES;2;$8766;set/10;2020;No
4935;184;Mastercard;Debit (Prepaid);5,23137E+15;jan/21;156;YES;2;$95;out/98;2012;No
4701;1183;Visa;Credit;4,98525E+15;nov/20;814;YES;2;$9100;set/08;2015;No
4727;1183;Mastercard;Debit;5,9834E+15;out/10;300;YES;2;$15441;set/09;2009;No
2858;1183;Mastercard;Debit;5,38221E+15;abr/19;291;YES;2;$12021;mai/04;2014;No
4211;1183;Mastercard;Debit;5,6629E+15;mai/23;180;YES;1;$8887;ago/07;2014;No
2279;905;Mastercard;Debit (Prepaid);5,34208E+15;mai/23;335;YES;1;$77;mar/11;2011;No
5053;905;Mastercard;Credit;5,95798E+15;jul/24;963;YES;1;$22500;out/06;2008;No
5087;905;Mastercard;Debit;5,93219E+15;fev/10;963;YES;1;$19600;out/07;2015;No
4329;905;Mastercard;Debit;5,16667E+15;set/20;693;YES;2;$40019;ago/10;2017;No
53;905;Mastercard;Debit;5,36073E+15;dez/23;898;NO;2;$64321;jan/04;2007;No
3587;419;Visa;Debit;4,29899E+15;mar/20;757;YES;1;$16731;jun/14;2014;No
3854;419;Mastercard;Credit;5,39877E+15;jun/22;391;YES;2;$8800;jul/08;2008;No
3792;419;Visa;Debit;4,51491E+15;jul/19;398;YES;1;$12764;jul/06;2009;No
4111;419;Visa;Debit;4,22474E+15;fev/22;580;NO;1;$7943;ago/02;2005;No
3284;419;Visa;Debit;4,58061E+15;jan/07;312;YES;2;$18089;jun/04;2009;No
433;239;Discover;Credit;6,64082E+15;jan/20;41;YES;1;$13800;jan/20;2020;No
872;239;Visa;Debit;4,80819E+15;fev/20;6;YES;2;$20134;jan/20;2020;No
629;239;Mastercard;Debit (Prepaid);5,67512E+15;mar/21;779;YES;2;$55;jan/20;2020;No
630;239;Mastercard;Debit;5,59511E+15;fev/20;994;YES;2;$9279;jan/20;2020;No
1664;239;Mastercard;Debit;5,61538E+15;ago/21;586;NO;2;$21449;fev/20;2020;No
5230;1241;Discover;Credit;6,6944E+15;dez/11;712;YES;1;$16500;out/11;2011;No
3501;1241;Visa;Debit;4,61798E+15;mar/23;469;YES;2;$9335;jun/10;2010;No
3724;1241;Visa;Debit;4,04193E+15;abr/23;622;YES;2;$14079;jul/04;2015;No
1928;383;Visa;Debit;4,44835E+15;fev/20;333;YES;1;$10367;fev/20;2020;No
3686;383;Amex;Credit;3,29375E+14;mai/24;926;YES;1;$8200;jul/03;2012;No
1092;383;Mastercard;Debit;5,93263E+15;jun/20;709;YES;2;$13350;fev/06;2011;No
985;1816;Amex;Credit;3,46838E+14;nov/20;335;YES;1;$10200;fev/01;2011;No
182;1816;Visa;Debit;4,6464E+15;abr/15;115;YES;1;$22648;jan/08;2015;No
275;1501;Mastercard;Debit;5,36524E+15;mar/20;523;NO;1;$17717;jan/11;2011;No
3683;1501;Visa;Credit;4,84111E+15;fev/14;91;YES;1;$8300;jul/02;2013;No
3872;1501;Visa;Debit;4,984E+15;jan/09;204;YES;2;$25719;jul/08;2010;No
3855;497;Mastercard;Credit;5,30138E+15;set/22;114;YES;1;$13200;jul/08;2017;No
3198;497;Visa;Credit;4,62745E+15;mar/19;306;YES;2;$12500;mai/17;2017;No
3879;497;Amex;Credit;3,1407E+14;out/19;760;YES;1;$15400;jul/09;2017;No
1452;497;Discover;Credit;6,74363E+15;fev/20;577;YES;2;$13900;fev/20;2020;No
2829;497;Mastercard;Debit;5,01909E+15;mar/20;735;YES;1;$16681;mai/02;2011;No
3452;497;Visa;Credit;4,99517E+15;jul/24;745;YES;1;$11800;jun/09;2012;No
873;893;Visa;Debit (Prepaid);4,09355E+15;set/21;874;YES;1;$57;jan/20;2020;No
1665;893;Mastercard;Debit;5,36957E+15;abr/21;867;YES;2;$10573;fev/20;2020;No
1929;893;Visa;Debit;4,03901E+15;abr/22;99;YES;1;$17499;fev/20;2020;No
5862;44;Mastercard;Debit;5,86704E+15;set/20;272;YES;1;$20015;dez/06;2006;No
2932;44;Mastercard;Debit;5,33673E+15;out/20;773;YES;2;$9707;mai/07;2009;No
5748;44;Mastercard;Credit;5,38404E+15;mai/22;151;YES;2;$3400;dez/92;2007;No
4401;661;Amex;Credit;3,46401E+14;jul/23;552;YES;1;$5300;ago/13;2013;No
5710;661;Mastercard;Debit;5,74278E+15;mar/18;376;YES;2;$22789;nov/15;2015;No
1345;661;Mastercard;Debit;5,46889E+15;mar/24;110;YES;2;$13193;fev/14;2014;No
3731;939;Discover;Credit;6,32979E+15;set/23;617;YES;1;$1700;jul/05;2010;No
2028;939;Visa;Credit;4,13942E+15;dez/17;782;YES;1;$9000;mar/01;2009;No
276;947;Mastercard;Debit (Prepaid);5,33724E+15;jul/20;389;YES;2;$79;jan/11;2011;No
5534;947;Mastercard;Debit (Prepaid);5,90924E+15;jan/19;964;YES;1;$87;nov/08;2008;No
2620;947;Visa;Debit;4,8123E+15;nov/17;113;YES;2;$11254;abr/09;2009;No
2552;947;Visa;Debit;4,00567E+15;mar/23;434;NO;1;$11344;abr/07;2007;No
75;1749;Mastercard;Debit (Prepaid);5,5359E+15;fev/20;480;NO;1;$50;jan/05;2013;No
229;1749;Mastercard;Debit;5,79388E+15;jun/19;784;YES;2;$1213;jan/10;2010;No
3551;385;Mastercard;Debit;5,39959E+15;ago/23;813;NO;1;$29219;jun/12;2012;No
1321;385;Mastercard;Debit;5,49476E+15;mar/20;915;YES;1;$17907;fev/13;2013;No
2289;385;Visa;Debit;4,87442E+15;out/23;768;YES;2;$24298;mar/11;2011;No
5124;385;Mastercard;Credit;5,7858E+15;jul/23;527;YES;1;$11700;out/08;2011;No
973;385;Visa;Debit;4,14583E+15;jul/03;790;YES;2;$16227;fev/99;2015;No
2871;385;Visa;Debit;4,57367E+15;dez/21;611;YES;2;$7495;mai/04;2005;No
1290;385;Visa;Debit;4,97254E+15;mar/20;383;YES;2;$2210;fev/11;2014;No
874;67;Visa;Credit;4,07286E+15;jun/22;889;YES;2;$17300;jan/20;2020;No
1666;67;Mastercard;Debit;5,11856E+15;ago/21;568;YES;2;$3334;fev/20;2020;No
1226;1298;Mastercard;Debit;5,81815E+15;fev/24;296;NO;2;$10040;fev/10;2010;No
5221;1298;Visa;Credit;4,6578E+15;jun/24;703;YES;2;$8500;out/10;2018;No
2386;913;Mastercard;Debit;5,71476E+15;set/20;805;YES;1;$11646;mar/19;2019;No
3110;913;Visa;Credit;4,52654E+15;mar/20;180;YES;1;$6900;mai/11;2011;No
5899;913;Mastercard;Debit;5,98638E+15;out/14;786;YES;2;$8230;dez/07;2014;No
2933;1634;Mastercard;Credit;5,72085E+15;nov/23;885;YES;1;$4400;mai/07;2014;No
2464;1634;Mastercard;Debit;5,52444E+15;jul/20;697;YES;2;$8638;abr/04;2014;No
2245;1634;Discover;Credit;6,26803E+15;set/20;717;YES;2;$4700;mar/10;2011;No
4743;1634;Visa;Credit;4,2033E+15;jan/24;367;YES;2;$4100;set/09;2009;No
1071;804;Visa;Credit;4,30204E+15;nov/20;699;YES;1;$8900;fev/05;2010;No
5986;804;Visa;Debit;4,0391E+15;abr/17;14;YES;1;$3905;dez/09;2010;No
17;804;Visa;Debit;4,21405E+15;jul/22;799;YES;2;$18744;jan/00;2010;No
213;804;Visa;Credit;4,10868E+15;ago/12;988;NO;2;$5400;jan/09;2011;No
2553;804;Visa;Debit;4,5548E+15;nov/11;867;NO;1;$14507;abr/07;2010;No
3602;1703;Visa;Credit;4,56288E+15;fev/20;630;YES;2;$8700;jun/15;2015;No
2969;1703;Mastercard;Credit;5,74561E+15;jun/22;753;YES;2;$10600;mai/08;2019;No
6078;1741;Visa;Debit;4,92124E+15;out/23;631;YES;1;$11510;dez/12;2012;No
5571;1741;Mastercard;Debit;5,42722E+15;jun/13;962;YES;1;$15765;nov/09;2009;No
3025;1741;Visa;Debit (Prepaid);4,14889E+15;fev/23;546;YES;1;$56;mai/09;2010;No
1097;1741;Visa;Credit;4,32855E+15;dez/21;102;YES;1;$7300;fev/06;2013;No
1360;1741;Visa;Credit;4,23876E+15;dez/22;551;YES;2;$8500;fev/15;2015;No
3037;1741;Amex;Credit;3,45841E+14;ago/14;854;YES;1;$7500;mai/10;2011;No
2595;1741;Amex;Credit;3,76643E+14;abr/22;75;YES;2;$5900;abr/09;2009;No
2235;1741;Visa;Credit;4,27386E+15;nov/21;246;YES;1;$13600;mar/09;2013;No
5465;1741;Mastercard;Credit;5,95555E+15;jan/24;860;YES;2;$10700;nov/06;2010;No
4504;766;Mastercard;Debit;5,98169E+15;abr/23;148;NO;1;$6424;set/00;2012;No
4499;766;Visa;Debit;4,09334E+15;ago/20;907;YES;2;$14248;set/99;2010;No
2356;766;Mastercard;Credit;5,34148E+15;jun/16;222;YES;2;$5400;mar/16;2016;No
3811;472;Mastercard;Debit;5,69496E+15;nov/23;837;YES;2;$13448;jul/07;2011;No
3007;472;Mastercard;Debit (Prepaid);5,76159E+15;jan/20;590;YES;2;$44;mai/09;2013;No
3826;472;Visa;Credit;4,95656E+15;fev/20;521;YES;2;$11300;jul/07;2007;No
4307;472;Visa;Debit;4,94605E+15;nov/12;975;YES;1;$30622;ago/09;2009;No
2970;366;Mastercard;Debit;5,8878E+15;ago/09;708;YES;2;$12241;mai/08;2008;No
5258;366;Mastercard;Credit;5,64201E+15;ago/18;823;YES;2;$6200;out/12;2012;No
986;366;Discover;Credit;6,06646E+15;ago/23;653;YES;1;$9500;fev/01;2014;No
4812;366;Mastercard;Debit;5,93616E+15;jun/12;407;YES;2;$23042;set/11;2013;No
2934;366;Mastercard;Debit;5,89725E+15;fev/21;103;YES;2;$19019;mai/07;2011;No
5846;366;Visa;Credit;4,96083E+15;nov/20;947;NO;2;$2200;dez/05;2008;No
1072;366;Visa;Credit;4,92939E+15;out/21;648;YES;1;$13700;fev/05;2012;No
875;1205;Visa;Credit;4,26574E+15;mar/23;740;NO;2;$13500;jan/20;2020;No
631;1205;Mastercard;Credit;5,31892E+15;mar/21;389;YES;2;$7800;jan/20;2020;No
1423;1205;Amex;Credit;3,58973E+14;jun/24;874;YES;1;$13300;fev/20;2020;No
1667;1205;Mastercard;Debit;5,44378E+15;set/20;232;YES;1;$24665;fev/20;2020;No
1668;1205;Mastercard;Debit;5,49372E+15;abr/23;704;YES;2;$28648;fev/20;2020;No
1078;1705;Discover;Credit;6,83505E+15;jun/24;658;YES;1;$7000;fev/06;2019;No
4628;1705;Visa;Debit;4,758E+15;dez/10;604;YES;1;$1324;set/06;2013;No
6009;1705;Mastercard;Debit;5,15164E+15;nov/17;999;YES;2;$8950;dez/10;2018;No
876;626;Visa;Debit;4,88737E+15;jan/20;756;YES;2;$43186;jan/20;2020;No
1669;626;Mastercard;Debit;5,73911E+15;dez/22;372;YES;1;$56434;fev/20;2020;No
3753;1638;Discover;Credit;6,78438E+15;out/20;364;NO;2;$10000;jul/06;2008;No
4956;1638;Mastercard;Credit;5,99798E+15;jul/24;645;YES;1;$21300;out/01;2015;No
4296;1638;Mastercard;Debit;5,44531E+15;out/21;190;YES;1;$18281;ago/09;2009;No
4728;1638;Mastercard;Debit;5,94966E+15;mai/20;808;YES;2;$13297;set/09;2011;No
3856;1638;Mastercard;Debit;5,65804E+15;out/24;549;YES;2;$3485;jul/08;2011;No
5572;1953;Mastercard;Debit (Prepaid);5,2958E+15;abr/20;135;YES;2;$54;nov/09;2009;No
1424;1953;Amex;Credit;3,02032E+14;nov/20;654;YES;2;$9900;fev/20;2020;No
